key,id,summary,status,issuetype,creator_name,assignee_name,created,updated,project_name,project_id,priority_name,priority_id,project_due_date,issue_url,today,days_old,year_updated,month_updated,year_created,month_created,last_updated_days,project_due_date_days,velocity,velocity_hours,velocity_days,target_end_date,bussiness_lead,planning_rank,portfolio_rank
DEVOPS-1140,66511,Unity - Jenkins builds failing due to error,Done,Story,Markham Rollins,Dan Shepard,2021-01-06 12:00:27.989000-07:00,2021-01-06 12:10:00.049000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1140,2025-05-23 07:53:23.497282-06:00,1597,2021,1,2021,1,1597,-7677,0,0.15890555555555555,0,,Unknown,,
DEVOPS-1136,66497,Unity - Jenkins building is failing in Staging environment,Done,Bug,Luis Felipe Bertel Mercado,Dan Shepard,2021-01-06 08:35:55.245000-07:00,2021-01-06 08:51:46.240000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1136,2025-05-23 07:53:23.506932-06:00,1597,2021,1,2021,1,1597,-7677,0,0.26416527777777776,0,,Unknown,,
DEVOPS-1133,66438,New Hire Access,Done,Task,Alyssa.Roselli,Dan Shepard,2021-01-05 08:47:14.967000-07:00,2021-01-05 11:02:45.733000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1133,2025-05-23 07:53:23.516028-06:00,1598,2021,1,2021,1,1598,-7676,0,2.258546111111111,0,,Unknown,,
DEVOPS-1130,66426,Access to AWS for Ryan Hartman,Done,Task,Tiffany Chow,Dan Shepard,2021-01-04 15:30:24.392000-07:00,2021-01-05 10:53:30.929000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1130,2025-05-23 07:53:23.525227-06:00,1599,2021,1,2021,1,1598,-7676,0,19.385149166666665,0,,Unknown,,
DEVOPS-1129,66425,Access to Jenkins for Ryan Hartman,Done,Task,Tiffany Chow,Dan Shepard,2021-01-04 15:29:35.186000-07:00,2021-01-05 08:18:33.020000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1129,2025-05-23 07:53:23.534515-06:00,1599,2021,1,2021,1,1598,-7676,0,16.816065000000002,0,,Unknown,,
DEVOPS-970,64591,ROC | Create Environments for HUB service,Done,Task,Ben Bonora,Dan Shepard,2020-11-02 14:56:49.736000-07:00,2021-01-04 10:44:41.534000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-970,2025-05-23 07:53:23.543981-06:00,1662,2021,1,2020,11,1599,-7675,62,1507.7977216666668,62,,Unknown,,
DEVOPS-1125,66354,Unity deploy build is failing for develop,Done,Bug,Kurtis Moffett,Dan Shepard,2020-12-31 08:10:42.658000-07:00,2020-12-31 08:28:06.253000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1125,2025-05-23 07:53:23.552915-06:00,1603,2020,12,2020,12,1603,-7671,0,0.2898875,0,,Unknown,,
DEVOPS-1126,66355,Access to Jenkins for Unity developer,Done,Task,Kurtis Moffett,Dan Shepard,2020-12-31 08:12:23.432000-07:00,2020-12-31 08:28:01.764000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1126,2025-05-23 07:53:23.562091-06:00,1603,2020,12,2020,12,1603,-7671,0,0.26064777777777776,0,,Unknown,,
DEVOPS-1123,66312,Unity - Jenkins building is failing in Staging environment,Done,Bug,Luis Felipe Bertel Mercado,Dan Shepard,2020-12-29 10:31:02.379000-07:00,2020-12-29 11:10:06.569000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1123,2025-05-23 07:53:23.572580-06:00,1605,2020,12,2020,12,1605,-7669,0,0.6511638888888889,0,,Unknown,,
DEVOPS-1101,66001,Re-enable Jon Redick login on AWS,Done,Task,Tom Terry,Dan Shepard,2020-12-16 09:02:03.118000-07:00,2020-12-16 09:59:48.307000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1101,2025-05-23 07:53:23.581791-06:00,1618,2020,12,2020,12,1618,-7656,0,0.9625524999999999,0,,Unknown,,
DEVOPS-904,63705,Lodge - Production - Configure LB & EB env,Done,Task,Joe Parlett,Dan Shepard,2020-10-14 12:47:35.588000-06:00,2020-12-14 17:44:52.052000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-904,2025-05-23 07:53:23.591004-06:00,1681,2020,12,2020,10,1620,-7655,61,1469.9545733333332,61,,Unknown,,
DEVOPS-1085,65853,Unity | verify snapshot frequency and ability to roll back,Done,Post Mortem,Victoria Benecke,Dan Shepard,2020-12-10 14:20:43.809000-07:00,2020-12-11 14:39:33.183000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1085,2025-05-23 07:53:23.600731-06:00,1624,2020,12,2020,12,1623,-7651,1,24.313715,1,,Unknown,,
DEVOPS-1081,65807,Datadog Login,Done,Task,Matt Osminer,Dan Shepard,2020-12-09 14:24:35.639000-07:00,2020-12-10 07:51:58.429000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1081,2025-05-23 07:53:23.610868-06:00,1625,2020,12,2020,12,1624,-7650,0,17.456330555555557,0,,Unknown,,
DEVOPS-1082,65808,Unity - Dataloss event/contests,Done,Bug,Markham Rollins,Dan Shepard,2020-12-09 14:30:31.889000-07:00,2020-12-09 14:44:50.806000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1082,2025-05-23 07:53:23.619787-06:00,1625,2020,12,2020,12,1625,-7649,0,0.23858805555555557,0,,Unknown,,
DEVOPS-1077,65782,AWS Credential Reset - Unity GL,Done,Task,Luis Felipe Bertel Mercado,Dan Shepard,2020-12-09 07:53:33.419000-07:00,2020-12-09 08:26:57.193000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1077,2025-05-23 07:53:23.628985-06:00,1625,2020,12,2020,12,1625,-7649,0,0.5566038888888889,0,,Unknown,,
DEVOPS-1078,65783,Unity - Fairwinds develop job failing,Done,Bug,Markham Rollins,Dan Shepard,2020-12-09 08:02:10.899000-07:00,2020-12-09 08:19:09.240000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1078,2025-05-23 07:53:23.638502-06:00,1625,2020,12,2020,12,1625,-7649,0,0.2828725,0,,Unknown,,
DEVOPS-1073,65669,Reset IAM Password,Done,Task,Kurtis Moffett,Dan Shepard,2020-12-07 11:55:22.951000-07:00,2020-12-07 11:57:42.377000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1073,2025-05-23 07:53:23.647586-06:00,1627,2020,12,2020,12,1627,-7647,0,0.03872944444444444,0,,Unknown,,
DEVOPS-1069,65642,Requesting AWS access for Randall Puterbaugh,Done,Task,Tony Senes,Dan Shepard,2020-12-04 12:22:20.212000-07:00,2020-12-04 13:16:48.639000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1069,2025-05-23 07:53:23.657002-06:00,1630,2020,12,2020,12,1630,-7644,0,0.9078963888888889,0,,Unknown,,
DEVOPS-1039,65359,Data Warehouse - s3,Done,Task,Former user,Dan Shepard,2020-11-24 14:10:47.483000-07:00,2020-12-04 12:11:48.130000-07:00,DevOps,13769,Medium,3,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1039,2025-05-23 07:53:23.666511-06:00,1640,2020,12,2020,11,1630,-7644,9,238.0168463888889,9,,Unknown,,
DEVOPS-1061,65595,Incident: Determine Source,Done,Task,Mike Admire,Dan Shepard,2020-12-03 08:17:14.365000-07:00,2020-12-04 10:53:52.136000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1061,2025-05-23 07:53:23.675690-06:00,1631,2020,12,2020,12,1630,-7644,1,26.610491944444444,1,,Unknown,,
DEVOPS-1044,65370,New Hire Access,Done,Task,Alyssa.Roselli,Dan Shepard,2020-11-25 09:30:36.328000-07:00,2020-12-01 14:04:37.903000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1044,2025-05-23 07:53:23.685053-06:00,1639,2020,12,2020,11,1633,-7641,6,148.56710416666667,6,,Unknown,,
DEVOPS-1047,65417,Add CORs ENV VAR,Done,Story,Roger Williams,Dan Shepard,2020-11-30 11:10:18.315000-07:00,2020-11-30 13:11:58.611000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1047,2025-05-23 07:53:23.694561-06:00,1634,2020,11,2020,11,1634,-7640,0,2.02786,0,,Unknown,,
DEVOPS-1046,65400,Enable stop/start QA's EC2 test-bed-rdx-N instances for Cris Stoddard,Done,Task,Cris Stoddard,Dan Shepard,2020-11-30 08:20:48.257000-07:00,2020-11-30 10:40:10.706000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1046,2025-05-23 07:53:23.703689-06:00,1634,2020,11,2020,11,1634,-7640,0,2.3229025,0,,Unknown,,
DEVOPS-1036,65301,Grant access to Unity Jenkins for Matt Macchia,Done,Task,Matt Macchia,Dan Shepard,2020-11-23 10:52:10.945000-07:00,2020-11-23 10:57:22.080000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1036,2025-05-23 07:53:23.712959-06:00,1641,2020,11,2020,11,1641,-7633,0,0.08642638888888889,0,,Unknown,,
DEVOPS-1014,65067,New Hires Access ,Done,Task,Alyssa.Roselli,Dan Shepard,2020-11-17 09:24:54.245000-07:00,2020-11-17 13:12:08.096000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1014,2025-05-23 07:53:23.722164-06:00,1647,2020,11,2020,11,1647,-7627,0,3.7871808333333337,0,,Unknown,,
DEVOPS-945,64252,Update stg-frequency-clay-translator-stack parameters in CloudFormation,Done,Story,Tiffany Chow,Dan Shepard,2020-10-23 10:30:23.796000-06:00,2020-11-17 10:56:36.509000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-945,2025-05-23 07:53:23.731371-06:00,1672,2020,11,2020,10,1647,-7627,25,601.4368647222223,25,,Unknown,,
DEVOPS-950,64290,Frequency translator lambdas can't connect to Postgres,Done,Bug,Tiffany Chow,Dan Shepard,2020-10-26 08:19:10.433000-06:00,2020-11-17 10:56:36.452000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-950,2025-05-23 07:53:23.740627-06:00,1669,2020,11,2020,10,1647,-7627,22,531.6238941666667,22,,Unknown,,
DEVOPS-1018,65083,Prod importer lambda not able to connect to prod Postgres db,Done,Bug,Tiffany Chow,Dan Shepard,2020-11-17 10:46:28.947000-07:00,2020-11-17 10:55:40.205000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1018,2025-05-23 07:53:23.749974-06:00,1647,2020,11,2020,11,1647,-7627,0,0.15312722222222222,0,,Unknown,,
DEVOPS-1016,65070,Update postgres credentials in prod stack for importer in CloudFormation,Done,Task,Tiffany Chow,Dan Shepard,2020-11-17 09:50:20.631000-07:00,2020-11-17 10:35:17.128000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1016,2025-05-23 07:53:23.759262-06:00,1647,2020,11,2020,11,1647,-7627,0,0.7490269444444444,0,,Unknown,,
DEVOPS-1017,65072,Fix nginx jenkins job,Done,Task,Dan Shepard,Dan Shepard,2020-11-17 10:04:52.735000-07:00,2020-11-17 10:05:00.283000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1017,2025-05-23 07:53:23.768419-06:00,1647,2020,11,2020,11,1647,-7627,0,0.002096666666666667,0,,Unknown,,
DEVOPS-1013,65064,Associate GitHub Login - gpulinattu-etm,Done,Task,Raymond DeRoo,Dan Shepard,2020-11-17 08:58:36.239000-07:00,2020-11-17 09:06:28.344000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-1013,2025-05-23 07:53:23.777736-06:00,1647,2020,11,2020,11,1647,-7627,0,0.1311402777777778,0,,Unknown,,
DEVOPS-997,64881,Grant Tiffany Chow access to etm-cms-loadTesting,Done,Task,Dan Shepard,Dan Shepard,2020-11-11 06:32:43.598000-07:00,2020-11-11 06:33:02.352000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-997,2025-05-23 07:53:23.787319-06:00,1654,2020,11,2020,11,1654,-7621,0,0.0052094444444444445,0,,Unknown,,
DEVOPS-827,62651,"Investigate why Fastly did not serve stale content and keep the site up, during this event.",Done,Post Mortem,John Martyniak,Dan Shepard,2020-09-15 12:04:33.295000-06:00,2020-11-10 15:47:24.592000-07:00,DevOps,13769,Urgent,1,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-827,2025-05-23 07:53:23.796578-06:00,1710,2020,11,2020,9,1654,-7620,56,1348.7142491666668,56,,Unknown,,
DEVOPS-992,64829,Remove Accounts from AWS -> CBSLEGACY,Done,Task,Raymond DeRoo,Dan Shepard,2020-11-09 21:27:09.255000-07:00,2020-11-10 08:24:43.656000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-992,2025-05-23 07:53:23.806063-06:00,1655,2020,11,2020,11,1654,-7620,0,10.959555833333333,0,,Unknown,,
DEVOPS-988,64795,Give John K account for Metadata AWS account,Will Not Do,Task,Johnathan Kulovitz,Dan Shepard,2020-11-09 09:49:56.093000-07:00,2020-11-09 10:42:02.824000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-988,2025-05-23 07:53:23.815172-06:00,1655,2020,11,2020,11,1655,-7619,0,0.868536388888889,0,,Unknown,,
DEVOPS-987,64783,Unity - Staging importer still not able to connect to stg db,Done,Bug,Tiffany Chow,Dan Shepard,2020-11-09 07:31:14.317000-07:00,2020-11-09 10:41:55.847000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-987,2025-05-23 07:53:23.824955-06:00,1655,2020,11,2020,11,1655,-7619,0,3.178202777777778,0,,Unknown,,
DEVOPS-986,64744,Update ENV VARs for UPMS-stage,Done,Story,Roger Williams,Dan Shepard,2020-11-06 09:05:46.381000-07:00,2020-11-06 10:57:31.716000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-986,2025-05-23 07:53:23.833856-06:00,1658,2020,11,2020,11,1658,-7616,0,1.8625930555555557,0,,Unknown,,
DEVOPS-980,64673,jenkins-streaming out of space,Done,Bug,Dan Shepard,Dan Shepard,2020-11-04 12:30:10.958000-07:00,2020-11-04 12:55:29.964000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-980,2025-05-23 07:53:23.842870-06:00,1660,2020,11,2020,11,1660,-7614,0,0.42194611111111113,0,,Unknown,,
DEVOPS-975,64616,unable to connect to Dev Redshift from uap-sbx AWS account,Done,Incident,Former user,Dan Shepard,2020-11-03 09:39:47.435000-07:00,2020-11-03 18:10:25.473000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-975,2025-05-23 07:53:23.852176-06:00,1661,2020,11,2020,11,1661,-7614,0,8.51056611111111,0,,Unknown,,
DEVOPS-969,64568,New user,Done,Task,Alyssa.Roselli,Dan Shepard,2020-11-02 09:17:59.955000-07:00,2020-11-03 08:56:53.086000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-969,2025-05-23 07:53:23.861198-06:00,1662,2020,11,2020,11,1661,-7613,0,23.64809194444444,0,,Unknown,,
DEVOPS-956,64353,CORS on https://rdc-auth.radio.com/,Done,Task,Tony Istvan,Dan Shepard,2020-10-27 10:36:55.598000-06:00,2020-10-29 07:13:27.046000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-956,2025-05-23 07:53:23.870561-06:00,1668,2020,10,2020,10,1667,-7608,1,44.608735555555555,1,,Unknown,,
DEVOPS-962,64463,Add ENV VARs to the personalization-upms,Done,Story,Roger Williams,Dan Shepard,2020-10-28 15:30:04.257000-06:00,2020-10-29 07:08:51.998000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-962,2025-05-23 07:53:23.880580-06:00,1667,2020,10,2020,10,1667,-7608,0,15.646594722222222,0,,Unknown,,
DEVOPS-959,64411,"List of all company owned websites, portals, systems and call centers (external and internal)  ",Done,Task,Elizabeth Jones,Dan Shepard,2020-10-28 09:50:00.134000-06:00,2020-10-28 13:50:39.988000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-959,2025-05-23 07:53:23.890085-06:00,1667,2020,10,2020,10,1667,-7607,0,4.0110705555555555,0,,Unknown,,
DEVOPS-951,64293,Reset MFA on AWS account for Unity developer,Done,Story,Kurtis Moffett,Dan Shepard,2020-10-26 09:04:31.598000-06:00,2020-10-26 09:37:19.345000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-951,2025-05-23 07:53:23.899539-06:00,1669,2020,10,2020,10,1669,-7605,0,0.546596388888889,0,,Unknown,,
DEVOPS-941,64213,Confirm that production personalization-search ECS can access the CORE_DB_HOST,Done,Story,Roger Williams,Dan Shepard,2020-10-22 13:10:15.398000-06:00,2020-10-23 13:10:26.392000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-941,2025-05-23 07:53:23.908843-06:00,1673,2020,10,2020,10,1672,-7602,1,24.00305388888889,1,,Unknown,,
DEVOPS-940,64210,AWS MFA Set Up for Chromecast Receiver,Done,Story,Former user,Dan Shepard,2020-10-22 12:23:08.684000-06:00,2020-10-23 10:13:37.385000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-940,2025-05-23 07:53:23.918620-06:00,1673,2020,10,2020,10,1672,-7602,0,21.841305833333333,0,,Unknown,,
DEVOPS-939,64193,Personalization-search containers not updating.,Done,Story,Roger Williams,Dan Shepard,2020-10-22 11:17:45.277000-06:00,2020-10-22 11:18:00.342000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-939,2025-05-23 07:53:23.927663-06:00,1673,2020,10,2020,10,1673,-7601,0,0.0041847222222222225,0,,Unknown,,
DEVOPS-932,64147,Add ENV VARS to personalization-search task definition,Done,Story,Roger Williams,Dan Shepard,2020-10-21 17:52:11.521000-06:00,2020-10-22 09:16:53.106000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-932,2025-05-23 07:53:23.936898-06:00,1674,2020,10,2020,10,1673,-7601,0,15.411551388888888,0,,Unknown,,
DEVOPS-872,63222,Stage Env for new UPMS services,Done,Task,Roger Williams,Dan Shepard,2020-09-30 22:30:41.289000-06:00,2020-10-21 15:42:09.847000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-872,2025-05-23 07:53:23.946584-06:00,1695,2020,10,2020,9,1674,-7600,20,497.1912661111111,20,,Unknown,,
DEVOPS-929,64108,Change name of database from search to upms,Done,Task,Dan Shepard,Dan Shepard,2020-10-21 08:00:22.053000-06:00,2020-10-21 08:02:16.586000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-929,2025-05-23 07:53:23.955683-06:00,1674,2020,10,2020,10,1674,-7600,0,0.03181472222222222,0,,Unknown,,
DEVOPS-898,63653,Provide Kinesis Data Firehose access to Marconi Dev and Stg clusters ,Done,Task,Nebiyou Yismaw,Dan Shepard,2020-10-13 10:09:27.803000-06:00,2020-10-19 10:24:43.554000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-898,2025-05-23 07:53:23.965092-06:00,1682,2020,10,2020,10,1676,-7598,6,144.25437527777777,6,,Unknown,,
DEVOPS-893,63579,Permissions and Scripting for Embedded Player Deploy Process,Will Not Do,Task,Joshua.Saunders,Dan Shepard,2020-10-09 10:37:33.875000-06:00,2020-10-15 15:53:17.960000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-893,2025-05-23 07:53:23.974928-06:00,1686,2020,10,2020,10,1680,-7594,6,149.2622458333333,6,,Unknown,,
DEVOPS-905,63718,Cannot remove old MFA device forcing manual password changes for simon.williams@entercom.com,Done,Bug,Eric Paul,Dan Shepard,2020-10-14 15:07:38.682000-06:00,2020-10-15 10:37:10.370000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-905,2025-05-23 07:53:23.984491-06:00,1681,2020,10,2020,10,1680,-7594,0,19.492135555555553,0,,Unknown,,
DEVOPS-903,63681,Add new ENV VAR to all personalization clusters,Done,Task,Roger Williams,Dan Shepard,2020-10-13 18:44:41.184000-06:00,2020-10-15 09:11:40.677000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-903,2025-05-23 07:53:23.993709-06:00,1682,2020,10,2020,10,1680,-7594,1,38.44985916666666,1,,Unknown,,
DEVOPS-902,63674,ROC | Restore the Production database using this mornings snap shot,Done,Bug,Ben Bonora,Dan Shepard,2020-10-13 14:13:21.146000-06:00,2020-10-14 11:34:01.403000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-902,2025-05-23 07:53:24.003138-06:00,1682,2020,10,2020,10,1681,-7593,0,21.344515833333332,0,,Unknown,,
DEVOPS-899,63659,Unity unable to deploy,Done,Bug,Dan Shepard,Dan Shepard,2020-10-13 11:56:56.149000-06:00,2020-10-13 13:51:40.684000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-899,2025-05-23 07:53:24.012772-06:00,1682,2020,10,2020,10,1682,-7592,0,1.9123708333333334,0,,Unknown,,
DEVOPS-892,63575,Unity | Elasticsearch instance is unhealthy,Done,Bug,Markham Rollins,Dan Shepard,2020-10-09 09:14:28.584000-06:00,2020-10-13 06:38:57.043000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-892,2025-05-23 07:53:24.022662-06:00,1686,2020,10,2020,10,1683,-7592,3,93.40790527777777,3,,Unknown,,
